,index,media_id,img_url,alt_text
4550,11133,3_1519678017508982784,https://pbs.twimg.com/media/FRb7GvaXwAA8y4H.jpg,"On a rocky hillside, a man smiles, posing for the photographer in the foreground."
4551,11134,3_1518922957132808193,https://pbs.twimg.com/media/FRRMYcUWQAE9A2W.jpg,"Five objects on white background: orange beaded necklace, silver and gold ring with red gems, ceramic vase with floral pattern in orange, blue, and green, silver ring with emerald colored gem, and beaded turquoise bracelet."
4552,11135,3_1517503754387566594,https://pbs.twimg.com/media/FQ9Bn-GXsAIXphP.jpg,"Under a tent outdoors, a woman with pink blouse and short dark hair works at a table holding multiple brown, glazed ceramic pots with carved designs in their top halfs."
4553,11136,3_1517156410735222784,https://pbs.twimg.com/media/FQ4Ft6KUYAAHFe0.jpg,"Three product images: wooden earring in varying stripes of natural color; a green square textile art with an image of Earth in the center, surrounding by a chain of people holding hands and varying plant and animal life on the planet; metal sculpture of a person playing saxophone under a streetlight."
4554,11137,3_1517111015808376836,https://pbs.twimg.com/media/FQ3cbk4XIAQ7pNl.jpg,"A puli dog, with long dark brown, dreadlock-like hair sits in the grass next to a bowl of water."
4555,11138,3_1516386249417928707,https://pbs.twimg.com/media/FQtJQnrXsAMF7wW.jpg,"A person, facing away, carves a detailed scene of bodies in a white marble bas relief."
4556,11139,3_1516023811258339336,https://pbs.twimg.com/media/FQn_n8UWUAgrcYG.jpg,"On a rocky hillside, a man smiles, posing for the photographer in the foreground."
4557,11140,3_1514574489656479744,https://pbs.twimg.com/media/FQTZeUnX0AANyJc.jpg,Wood carvings of a man standing and a dog sitting.
4558,11141,3_1513487202860285959,https://pbs.twimg.com/media/FQD8l5qWQAcZgoh.jpg,"Flyer with Kazakh and English text: Awaken Your Creativity. Metalworking, Embroidery, Woodcarving. Collage of images of crafts and three artists."
4559,11142,3_1512505604883075082,https://pbs.twimg.com/media/FP1_1YPX0Ao3DjW.jpg,"On a rocky hillside, a man smiles, posing for the photographer in the foreground."
4560,11143,3_1511705612966580226,https://pbs.twimg.com/media/FPqoPuHWUAIgua5.jpg,Closeup of white blooms of a dogwood tree.
4561,11144,3_1511312846159765507,https://pbs.twimg.com/media/FPlDBrvWYAMFSqZ.jpg,"A person, seated and facing away, works on a mural, showing a large American flag in the foreground, and a crowd of demonstrators, the Smithsonian Castle, and the Washington Monument behind."
4562,11145,3_1509923743136686098,https://pbs.twimg.com/media/FPRTpPuXIBIWGH2.jpg,A man works at a sound booth under a white tent. The sound board is decorated with several decoy ducks.
4563,11147,3_1507385579675303945,https://pbs.twimg.com/media/FOtPMsAXwAkpd3U.jpg,"Close-up of someone holding up a silver metallic sculpture, a container carved with images of butterflies and flowers."
4564,11148,3_1506979274137481225,https://pbs.twimg.com/media/FOndql7XMAk-92N.jpg,"On the left, three black-and-white photos of a pair of white-faced owls, standing on a desk and on wooden rafters. On the right, text: FACT: The Smithsonian has a building called 'The Castle"" & for almost 100 years, owls lived in the towers. CONCLUSION: The Smithsonian is America's Hogwarts."
4565,11149,3_1506390287412834305,https://pbs.twimg.com/media/FOfF_DZXMAE4dsK.jpg,"A crowd of people, mostly standing, on green grass face an outdoor stage. The Washington Monument looms in the background."
4566,11150,3_1504442591122702336,https://pbs.twimg.com/media/FODakNTWQAA-0rD.jpg,"Dress with short pleated skirt and long sleeves in white, green, and red-orange."
4567,11151,3_1502283365109714944,https://pbs.twimg.com/media/FNkuwtlX0AAmvJv.jpg,"A young woman stands between two men, holding up a vinyl album with the title: Science Fiction Sound Effects Record. To the right of them in a floor-to-ceiling shelf of records."
4568,11152,3_1501920969409060871,https://pbs.twimg.com/media/FNflKgZWYAcdpLH.jpg,"Dance costume, including hat and beaded mask, on a mannequin.  The tall hat includes a beaded image of a winged goddess."
4569,11153,3_1501920969484607493,https://pbs.twimg.com/media/FNflKgrXIAU9c54.jpg,"Back of a beaded, adorned robe. The central image is a beaded woman warrior wearing a feather headdress and carrying shield and weapon. The image is bordered by bright pink and white faux fur."
4570,11155,3_1499369095522926602,https://pbs.twimg.com/media/FM7UP5XXwAodTkz.jpg,A field full of glowing fish-shaped paper lanterns at night.
4571,11156,3_1499068274532827144,https://pbs.twimg.com/media/FM3Cpz2WQAg0gQ9.jpg,"Crowds of people among festival tents, under green trees on the National Mall. In the background looms the red brick Smithsonian Castle."
4572,11157,3_1498659509648207876,https://pbs.twimg.com/media/FMxO4j_XsAQ0gmT.jpg,Black-and-white photo of a woman holding a banjo.
4573,11158,3_1498297199632994320,https://pbs.twimg.com/media/FMsFXWAWUBAADJr.jpg,Closeup of a pair of hands working on a cross ornament.
4574,11160,3_1494431590616907778,https://pbs.twimg.com/media/FL1JnSPXwAISCDy.jpg,Film still of two elders and one young adult sitting around a kitchen table.
4575,11161,3_1494341156678758401,https://pbs.twimg.com/media/FLz3XVkVcAE4M8Y.jpg,"Kente cloth weaving in yellow, black, green, blue, and red geometric designs."
4576,11162,3_1494280860585054213,https://pbs.twimg.com/media/FLzAhpHWUAUdR2_.jpg,"Mobile made of straw in the shape of a cube, made up of octahedrons, with a faint bouquet of straw against a black background."
4577,11163,3_1493979232069988359,https://pbs.twimg.com/media/FLuuMjVXsAc6Bpx.jpg,"Album art with text: Woody Guthrie, The Asch Recordings Vol. 1-4. Image: black-and-white photo of a man holding an acoustic guitar, looking upward with a pained look. In the background is another picture, or maybe painting, of the same man, also holding guitar, with a cigarette dangling from his mouth. "
4578,11164,3_1493586048080916480,https://pbs.twimg.com/media/FLpImO1XsAAX6_k.jpg,"Text in rectangular boxes reads , Mother Tongue Film Festival, February 17 — March 4, 2022. In between the boxes, large text reads , I Ka Wā Ma Mua, I Ka Wā Ma Hope , Through the Past Is the Future. In the background is a photo of a group of boys with their bodies painted blue and white, parading down a street while playing drums. The outer edge of the flyer is decorated with a geometric pattern of arrows."
4579,11165,3_1489207351194361858,https://pbs.twimg.com/media/FKq6MhzXIAIcpN-.jpg,"collage artwork of a girl with long braid, pink striped dress, and a masquerade mask over her forehead, against a pale yellow background."
4580,11166,3_1488905677464612869,https://pbs.twimg.com/media/FKmn0zlXMAUJLiD.jpg,"Four photos arranged in a grid: a group of people sitting on the ground, leaning forward to join hands in the center; a woman braiding the hair of a young girl while other kids watch; two women at an outdoor event; two young kids outside, holding up drawings of llamas."
4581,11167,3_1488512658978582535,https://pbs.twimg.com/media/FKhCYHoXMAc0XmE.jpg,"Seven African American people dance on a stage, hands clasped overhead, wearing traditional printed blouses and skirts. Black backdrop."
4582,11168,3_1488180628831023114,https://pbs.twimg.com/media/FKcUZa8XMAoh3iM.jpg,"Overhead photo of four people dressed in red eating an elaborate meal with chopsticks around a round table. To the right side, three headshots of people in chefs' aprons and coats."
4583,11169,3_1488150314683441156,https://pbs.twimg.com/media/FKb4058XoAQbFBs.jpg,"Various heart-shaped objects on a white background: painted heart necklaces, painted heart keychain, a wooden mask, silver necklace, silver ring with pink stone inlay, and gold earrings."
4584,11171,3_1485975921354059776,https://pbs.twimg.com/media/FJ8_OjkXsAAtBm-.jpg,"Text: Mother Tongue Film Festival. I Ka Wa Ma Mua, I Ka Wa Ma Hope. Through the Past Is the Future. February 17 - March 4, 2022. Image in the background is a group of shirtless boys walking down a street, their bodies painted blue."
4585,11172,3_1484148960876969990,https://pbs.twimg.com/media/FJjBndbWQAYLgmA.jpg,Two adult buffalo and a calf in an outdoor pen. Festival tents in the background. Black-and-white photo.
4586,11173,3_1483788842817703939,https://pbs.twimg.com/media/FJd6F1HWUAM_yfB.jpg,"Digital flyer text: Language + Archives Mentorship Program Q+A Session. Jan 19, 2022, 11:30 am - 12:20 pm ET. Register to attend at tinyurl.com/LVI-LAMP. "
4587,11174,3_1483439185319055363,https://pbs.twimg.com/media/FJY8FFbWUAMFj80.jpg,"Digital flyer text: Festival of Indigenous Languages. January 14-23, 2022. Learn from language revitalization leaders. Connect with language champions worldwide. Share your languages, ideas, and work."
4588,11175,3_1480527353080127500,https://pbs.twimg.com/media/FIvjyJCXIAwwNo3.jpg,"A puppeteer crouches in front of a white screen, holding a 2D puppet to its surface, lit by an oil lamp."
4589,11176,3_1479090514817388545,https://pbs.twimg.com/media/FIbI_JZXEAE7Wtx.jpg,"People gathered in a room, standing around a woman seated and holding a baby. "
4590,11177,3_1478758372388257798,https://pbs.twimg.com/media/FIWa56bWQAYGfT6.jpg,"Digital illustration of four forms of hand gestures, each labeled: Namaste, or two palms held together as if in prayer; Russian Hand Hitting, two hands grasped with cloth between their skin; the Peace Sign, with index and middle fingers raised; and Fist & Palm Salute, with one hand around a closed fist."
4591,11178,3_1478365750888914949,https://pbs.twimg.com/media/FIQ10VXWYAUjuWi.jpg,Floral textile with portrait of well-dressed man.
4592,11179,3_1478051034547249158,https://pbs.twimg.com/media/FIMXlboWYAY3tfS.jpg,"Plate of light brown rice, mixed with orange carrots and topped with chunks of browned meat, alongside a small bowl of yogurt or sour cream, a plate of tomato salad, and a bowl of cucumber pickles."
4593,11181,3_1476553956499329029,https://pbs.twimg.com/media/FH3GABTXEAUuNP-.jpg,"Nine Zoom cameras in a grid, most showing close-ups on pans of fried rice cooking."
4594,11182,3_1476237837569773575,https://pbs.twimg.com/media/FHymfehWUAcZOoT.jpg,"Flyer with black-and-white photo of a Black family of four, and the title Make Good the Promises: Reclaiming Reconstruction and Its Legacies. National Museum of African American History logo at the top."
4595,11183,3_1475829151433216005,https://pbs.twimg.com/media/FHsyy0BX0AUUm_q.jpg,Two people dressed in white shirts and pants and yellow brimmed hats carry a yellow sleigh stacked with yellow cheese rounds. More yellow cheese is lined up in the background.
4596,11184,3_1475496902980517890,https://pbs.twimg.com/media/FHoEnaFXwAIvzeZ.jpg,"Two African American women sit next to each other, one facing away from the camera and one facing towards. The woman facing the camera is conducting an interview and is holding a microphone, smiling."
4597,11185,3_1473654735949467653,https://pbs.twimg.com/media/FHN5LLHXEAU7Ehe.jpg,"Staff photo of 50+ people posed on a red carpet against black backdrop, most in matching black shirts."
4598,11186,3_1473294694977318919,https://pbs.twimg.com/media/FHIxuB-XMAco3XX.jpg,Overhead shot of two pairs of hands making pastels: one person is folding a green banana leaf to create the rectangular pastry. Another person operates a manual press to flatten the balls of dough sitting in a bowl. Other ingredients surround them.
4599,11187,3_1472931050271789058,https://pbs.twimg.com/media/FHDm_H4X0AIZ-AW.jpg,"A woman stands in a classroom, holding a stick that has been painted or colored with stripes of bright colors. On the red wall behind her are words and phrase written and cut out on pieces of paper: PERSPECTIVE, MASSACRE, LINEAGE, PHOTOGRAPHER, FAMILY TREE, SLOGAN, LOGO, and others that are obscured."
4600,11189,3_1470740449778405381,https://pbs.twimg.com/media/FGkepZHXEAUrIBS.jpg,"Digital illustration of two hands shaking with a red, circular NO symbol over it. In the background, a pattern of blue and red coronaviruses."
4601,11191,3_1468992603521695761,https://pbs.twimg.com/media/FGLo_WaWQBEsKv6.jpg,"A man inspects and touches a tapestry work in progress: a symmetric, abstract embroidery in orange with multicolored embellishments on a light blue fabric. "
4602,11192,3_1468943656149299200,https://pbs.twimg.com/media/FGK8ePPXsAAb5g6.jpg,"Animated frame of a coyote and a human-like figure in black, outlined in orange."
4603,11193,3_1468581272394031105,https://pbs.twimg.com/media/FGFy4ujWYAEQYyQ.jpg,"Two ceramic ornaments in the shape of yellow suns, with smiling faces painted on."
4604,11194,3_1467826241663291393,https://pbs.twimg.com/media/FF7EMJ5WUAEcRIv.jpg,"A woman with short gray hair and a bright yellow blouse speaks into a microphone on stage, smiling."
4605,11195,3_1466392005085478917,https://pbs.twimg.com/media/FFmrwmSXwAUf6mh.jpg,"Digital illustration of a large mothlike figure, flying above a forested area and a single car driving down a road at nights. Its eyes are glowing red."
4606,11196,3_1466031839408181255,https://pbs.twimg.com/media/FFhkMMlWUAcTDqA.jpg,Silhouettes of four stylized human figures in shadow puppet form again a screen. On either side of them are space-shaped stationary scenery pieces.
4607,11197,3_1465667117634793474,https://pbs.twimg.com/media/FFcYemGXsAI0AlK.jpg,"Two weavers, seated, work on large wooden looms. Giving Tuesday logo of a blue-toned world globe with a cross-hatched heart in white."
4608,11198,3_1463855436587839494,https://pbs.twimg.com/media/FFCow4RXsAYROGj.jpg,"A young girl in pink T-shirt and shorts holds a hockey stick, poised to hit a red puck into the net on a mock outdoor ice rink."
4609,11199,3_1463266229494427656,https://pbs.twimg.com/media/FE6Q4gzXMAgTZpl.jpg,"Six women in heavy wool jackets and skirts sit outdoors, weaving on backstrap loops that are anchored around their hips and to a central pole."
4610,11200,3_1462767990164840461,https://pbs.twimg.com/media/FEzLvKqWYA0TXwP.jpg,"Three top-crusted pies on a cooling rack. Two are smaller, and the larger one has five star-shaped crust pieces as decoration."
4611,11201,3_1461726117354778630,https://pbs.twimg.com/media/FEkYKL_XsAYb-Z4.jpg,"Looking up at the ceiling of the museum, with the interior of a white and gold dome on the right and rafters on the left."
4612,11202,3_1461695897004355585,https://pbs.twimg.com/media/FEj8rIaXMAEDh2H.jpg,"Line drawing of a plant with spiky stem, two flowers, and a rose hip at the top. Small text reads Wild rose (Rosa sp.). M.J. Harvey, illustrator."
4613,11203,3_1461016524332883973,https://pbs.twimg.com/media/FEaSyb_WYAUyhEV.jpg,"Six people pose side by side, holding up circular woven mats with concentric patterns. Behind them, hanging on the wall, are more mats."
4614,11204,3_1460261782984011782,https://pbs.twimg.com/media/FEPkWtXXMAYGp6A.jpg,"Flyer text: Craftsmanship and the Knowledge Society: Interdisciplinary and Cross-Over Views on the Importance of Hands-on Skills. 18 November 2021, 8 am-12:30 pm PST."
4615,11206,3_1458419352722677762,https://pbs.twimg.com/media/FD1YrJyXIAIAWVY.jpg,A woman signs in American Sign Language beside a stage where a man is talking into a microphone in front of a crowd.
4616,11207,3_1458217696496013312,https://pbs.twimg.com/media/FDyhRNzVUAAdzx8.jpg,"The Dalia Lama, in a red robe, walks through a crowd of people outdoors. A man outstretches his arm, gesturing toward a pen containing a small black calf."
4617,11208,3_1456287631592067078,https://pbs.twimg.com/media/FDXF4pvXEAYoilu.jpg,"On the left, closeup of a hand holding up a multicolored yarn tassel. On the right, a hand holds up a yarn pom-pom."
4618,11209,3_1455927997307949059,https://pbs.twimg.com/media/FDR-zLoWEAMUTFU.jpg,"Flyer text: Engaging with Cultural & Educational Resources for Youth. The Smithsonian Folklife Festival’s Brazil in D.C. Two sessions for teachers, educators, and community leaders working with youth. Nov. 9 4-6 pm ET: Brazilian Food, Music, and Dance: A Journey of the Senses. Nov 10, 4-6 pm ET: Connecting the Beats: Afro-Brazilian Music. Register by November 3: smithsonianfolklife.eventbrite.com. "
4619,11210,3_1455867535056904192,https://pbs.twimg.com/media/FDRHz0MXIAA_2yo.jpg,Closeup of a woman with short gray hair and black headback painting a black mixed-media sculpture hanging from the ceiling of her art studio.
4620,11211,3_1455565624869105664,https://pbs.twimg.com/media/FDM1OVGXsAANJdI.jpg,"People march down a sidewalk, playing musical instruments and wearing face masks. Words overlaid: Sounds of California."
4621,11212,3_1453813963687448584,https://pbs.twimg.com/media/FCz8GOsX0AgnzQB.jpg,Three-story red building along the  banks of a river through the woods.
4622,11213,3_1453026139870572564,https://pbs.twimg.com/media/FCovk2RXsBQA1ft.jpg,"Eight people, both women and men, pose against a red wall, each dressed in a frilly pale pink dress with bonnets or large bows on their heads. Some carry decorative parasols. Some carry small dolls. "
4623,11214,3_1451897455184842756,https://pbs.twimg.com/media/FCYtCwKWEAQA8yT.jpg,Leafy green plant with bright red berries.
4624,11215,3_1451532549352792067,https://pbs.twimg.com/media/FCThKcAXIAMmLFz.jpg,"Two large, wide cooling towers of a nuclear power plant billowing steam in the distance. In the foreground, a historical marker sign, reading: Nuclear Accident Three Mile Island. On March 28, 1979, and for several days thereafter - as a result of technical malfunctions and human error - Three Mile Island's Unit 2 Nuclear Generating Station was the scene of the nation's worst commercial nuclear accident."
4625,11216,3_1451156456099692545,https://pbs.twimg.com/media/FCOLG7dWQAEEe1Z.jpg,"Album art with text: Folk Songs of the Colorado River. Sung by Katie Lee. Folkways Records. Black-and-white photo shows two people on the banks of a river, one holding an acoustic guitar."
4626,11217,3_1450811549837365250,https://pbs.twimg.com/media/FCJRavgXEAIOFl9.jpg,"Young women in matching shirts, working and laughing among festival tents outdoors."
4627,11218,3_1450516297964478469,https://pbs.twimg.com/media/FCFE40kWYAUvxV8.jpg,"Three people, three generations of a family, pose outdoors wearing decorative beaded face masks."
4628,11219,3_1450461949284728834,https://pbs.twimg.com/media/FCETdT9WQAIYWBy.jpg,"Ten people stand arm in arm outdoors, with the U.S. Capitol Building in the background."
4629,11220,3_1450446760636203020,https://pbs.twimg.com/media/FCEFpN1WQAwpSZh.jpg,"Painting of scenes during the COVID pandemic: someone on a video chat, someone taking a vitamin, people outside doing yoga and cycling, a couple sitting together on the couch."
4630,11221,3_1450099737999380486,https://pbs.twimg.com/media/FB_KB1xXEAYZKI4.jpg,"A woman holds an SLR camera up to her eye, taking her photo in a mirror."
4631,11222,3_1450069283619418120,https://pbs.twimg.com/media/FB-uVKXXMAggxen.jpg,"A blue wall shadows by branches of a tree, with Japanese paper ornaments  hanging."
4632,11223,3_1448982459778019330,https://pbs.twimg.com/media/FBvR3sDXMAI6dtl.jpg,A woman holds up a place with a slice of pie sprinkled with cilantro or other green. The rest of the pie is in a tin on the stove behind her.
4633,11224,3_1448724460626919434,https://pbs.twimg.com/media/FBrnOKUWQAoOpmo.jpg,A man in a white tunic smiles with hands clasped together. Behind him are two white stone sculptures of Cambodian lions with mouths agape.
4634,11225,3_1448619731930566658,https://pbs.twimg.com/media/FBqH-JhX0AIUIN5.jpg,"Orange album cover with illustration of a groaning, distressed man, and text: Songs from the Depths of Hell. Sung in German, Polish, Ukrainian, Yiddish. Aleksander Kulisiewcz, survivor of Sachsenhausen concentration camp. Annotated by Peter Wortsman."
4635,11226,3_1448425007449735176,https://pbs.twimg.com/media/FBnW3sTVgAg5TPI.jpg,"A Black man in white T-shirt, white cowboy hat decorated with feathers or horsehair, and dark sunglasses, plays guitar on an outdoor stage."
4636,11227,3_1446173742061740038,https://pbs.twimg.com/media/FBHXWzMWYAYzLWo.jpg,"Flyer text: Engaging with Cultural & Educational Resources for Youth. The Smithsonian Folklife Festival’s Brazil in D.C. Two sessions for teachers, educators, and community leaders working with youth. Nov. 9 4-6 pm ET: Brazilian Food, Music, and Dance: A Journey of the Senses. Nov 10, 4-6 pm ET: Connecting the Beats: Afro-Brazilian Music. Register by November 3: smithsonianfolklife.eventbrite.com. "
4637,11228,3_1445720668448845839,https://pbs.twimg.com/media/FBA7ScdVcA8bbpo.jpg,"Flyer text: FASHION CULTURE FUTURES in bold. In between the words, in smaller type: African American Ingenuity, Activism, and Storytelling. Thursday, October 21, 2021. 9:30 am - 5:00 pm EST."
4638,11229,3_1445358280063205378,https://pbs.twimg.com/media/FA7xsqhWQAIZPbh.jpg,"Three overlapping images of beaded jewelry: in the center, a sugar skull necklace with red hearts in its eyes. On either side, pairs of beaded earrings with geometric designs."
4639,11230,3_1444996020325294084,https://pbs.twimg.com/media/FA2oOX1XoAQUOzd.jpg,"A man and trans woman, dressed in embroidered suits with oversized silver ascots, smiles for the camera. The woman has bright red lipstick, matching the rose tucked behind her ear."
4640,11231,3_1444014400109780996,https://pbs.twimg.com/media/FAorcjkXoAQDQDK.jpg,"Women carry the Panamanian flag at the 1993 Latin American Festival in Washington, D.C."
4641,11232,3_1443546318773932032,https://pbs.twimg.com/media/FAiBuotX0AAwJeg.jpg,"Album art from Irish Pirate Ballads and Other Songs of the Sea. Green-tinged illustration shows a person playing violin on a ship, standing on top of a barrel while a pile of men look up from the deck."
4642,11233,3_1443274588130000903,https://pbs.twimg.com/media/FAeKl1LWQAcESjt.jpg,"Two women, working on either side of a slab of wood, both hold a circular saw to the surface of the wood."
4643,11236,3_1440284971403399172,https://pbs.twimg.com/media/E_zrjO_VUAQMx2g.jpg,"Small greenhouse in a meadow of tall grass, with setting orange sun behind."
4644,11237,3_1440013209709289484,https://pbs.twimg.com/media/E_v0YnyXoAwyPJj.jpg,"Three-panel illustrated comic: a man signing in ASL the words WE - SHALL - OVERCOME. In the center panel, his shirt reads Gallaudet University."
4645,11238,3_1439922552177152005,https://pbs.twimg.com/media/E_uh7qKX0AUQEOo.jpg,"A man, woman, and child sit in a studio with skeins of dyed yarn hanging on the wall. In front of them, and in their hands, are small branches of a plant. They are pulling off its green leaves."
4646,11239,3_1438530626924261377,https://pbs.twimg.com/media/E_av-8hXMAE-_mS.jpg,"College football player, number 34, poses holding his helmet. Black-and-white photo."
4647,11240,3_1438472910423924744,https://pbs.twimg.com/media/E_Z7fZzXIAg80jp.jpg,"Green hillside, dotted with orange and  yellow wildflowers, under a cloudy sky."
4648,11241,3_1438125598354857986,https://pbs.twimg.com/media/E_U_nLhWYAIOUIX.jpg,"Two parked cars in a driveway in front of a house. In front of them is a chair, with balloons tied to it, and a box of wrapped gifts. "
4649,11242,3_1437808700710862854,https://pbs.twimg.com/media/E_QfZTzWQAY9qgB.jpg,A man with gray shirt and beanie and a silver cross around his neck holds one ear of his headphones.
4650,11243,3_1437385823855554560,https://pbs.twimg.com/media/E_KeyowXsAAXxU3.jpg,"In the foreground, a silk screen colored with bright pink ink. In the background, a man in all black uses a squeegee on another screen."
4651,11244,3_1437054650805542923,https://pbs.twimg.com/media/E_Fxl1AWYAsmN__.jpg,"Flyer with an old color photo of two kids posing with a TV, front of a menu from restaurant Ding How, and text: AAPI in D.C.: Here in Plain Sight. A special installation of snapshots & memories of Asian American lives in D.C. since the 1920s! Opening party this Sunday, Adams Morgan Day Festival 12-6 pm!"
4652,11245,3_1436453861414350850,https://pbs.twimg.com/media/E-9PLSHXMAI27dN.jpg,A woman wearing a long purple gown and stiletto heals walks down an outdoor runway in front of a small crowd of people seated in plastic chairs.
4653,11246,3_1435936172019232770,https://pbs.twimg.com/media/E-14Vy1XMAIIkKa.jpg,"Close-up on two ink-splattered hands. The right one is holding a stylus, writing in calligraphy with black ink on white paper."
4654,11247,3_1435588920423686150,https://pbs.twimg.com/media/E-w8hF1XIAYuhXU.jpg,"View of city street with mixed-use business and residential buildings, and words overlaid: Adams Morgan Day, with three red stars, like on the DC flag, above. "
4655,11248,3_1433867697624948747,https://pbs.twimg.com/media/E-YfEvPXoAsi0WF.jpg,"Flyer text: Films on the Green DC / French Films in DC Parks. I Am Not Your Negro. Directed by Raoul Peck. Saturday, Sept 4 | Sunset | Anacostia Park."
4656,11249,3_1433459890920558596,https://pbs.twimg.com/media/E-SsLQ4XEAQyqi7.jpg,People march in protest down a street carrying American flags. Black-and-white photo.
4657,11250,3_1433411897953603584,https://pbs.twimg.com/media/E-SAhtJX0AA4Me9.jpg,"Vibrantly colored painting, showing a large anthropomorphized coronavirus looming over people who are washing their hands and wearing masks."
4658,11251,3_1433054543546306566,https://pbs.twimg.com/media/E-M7g8PWUAY7Z2G.jpg,"Graphic for “Smithsonian Educator’s Day” on September 17 featuring geometric shapes in pink, yellow, grey, and blue."
4659,11252,3_1432778977605787654,https://pbs.twimg.com/media/E-JA45HXIAYFFHw.jpg,Members of a a choir stand on stage in white robes.
4660,11253,3_1432689973082431495,https://pbs.twimg.com/media/E-Hv8JbXoAc45b3.jpg,Neekoee and Smithsonian Folklife Festival logos. Text includes fellowship eligibility and how to apply (follow link for same text).
4661,11254,3_1432371292938850306,https://pbs.twimg.com/media/E-DOGhYWUAIEqpC.jpg,"Flyer text: Films on the Green DC / French Films in DC Parks. I Am Not Your Negro. Directed by Raoul Peck. Saturday, Sept 4 | Sunset | Anacostia Park."
4662,11255,3_1432327480535302146,https://pbs.twimg.com/media/E-CmQTdWQAIf48I.jpg,"A group of people, with two women in the forefront, sing together outdoors. Some of them, including one of the women, are wearing hard hats."
4663,11258,3_1428751211038134279,https://pbs.twimg.com/media/E9PxqBZWUAc4zZu.jpg,"CD box set cover, book, and discs."
4664,11259,3_1428387564503851010,https://pbs.twimg.com/media/E9Km7AfWYAII5ou.jpg,"One person holds a handheld audio recorder to another person who is speaking, sitting outdoors."
4665,11260,3_1427978920515805186,https://pbs.twimg.com/media/E9EzQzAXIAIawoi.jpg,"Mother and two young daughters wade in shallow water of the ocean, palm trees behind them."
4666,11261,3_1427709326832062467,https://pbs.twimg.com/media/E9A-EYRWUAMvxts.jpg,"CD box set with silvery cover design, book, and discs. "
4667,11263,3_1427345681241489410,https://pbs.twimg.com/media/E87zVa4WQAIi4ze.jpg,"A Native American person in black, bright green, yellow, and pink regalia dances in front of a crowd outdoors."
4668,11264,3_1427299408123768837,https://pbs.twimg.com/media/E87JP-FXsAUy-0n.jpg,"Printed guide, folded like a newspaper, with the words PRESENT HISTORY and images of a boombox, origami crane, fly, protest sign, and other items."
4669,11266,3_1426257290005450762,https://pbs.twimg.com/media/E8sVctkWEAor04U.jpg,Album cover: Smithsonian Anthology of Hip-Hop and Rap.
4670,11269,3_1425126072912338950,https://pbs.twimg.com/media/E8cQnNgWYAYF5n7.jpg,Old color photo crowds of people in front of the Lincoln Memorial and sitting on the lawn along the Reflecting Pool.
4671,11271,3_1424718392989208580,https://pbs.twimg.com/media/E8Wd1HcWUAQpLge.jpg,"Portrait of a woman with long dark hair, smiling."
4672,11272,3_1423632463667027974,https://pbs.twimg.com/media/E8HCLteWYAYlCDb.jpg,"Flyer text: What Folklorists Do. Professional Possibilities in Folklore Studies. “Timothy Lloyd’s What Folklorists Do is an extraordinary book that could only have been shaped by someone with Lloyd’s decades of tireless advocacy on behalf of folklore studies.” -Anthony Bak Buccitelli, Director, Pennsylvania Center for Folklore. Image of book cover and Indiana University Press logo."
4673,11273,3_1422908947070062592,https://pbs.twimg.com/media/E78wJgHWEAAwZ4U.jpg,"Split-screen image of a brick building. On the left, old photo black and white. On the right, modern photo in color."
4674,11274,3_1422637157139861508,https://pbs.twimg.com/media/E7449PuX0AQV-N5.jpg,"Flyer text: PET4Youth Talks: My Life as a Linguist. Mary S. Linn, Curator, Smithsonian. Monday, August 23, 2 pm Pacific."
4675,11275,3_1422181654613876738,https://pbs.twimg.com/media/E7yarglWYAIa8kk.jpg,Five women stand in front of a mud-brick wall in a row with a man in the middle. They all smile.
4676,11276,3_1421139790624399368,https://pbs.twimg.com/media/E7jnHCxXIAgpRmF.jpg,"Rectangular serving dish with three large leaves of lettuce, each containing half a hard-boiled egg, olives, and potatoes smothered in a thick brown sauce."
4677,11277,3_1421095765137580034,https://pbs.twimg.com/media/E7i_EbDWYAIvKYW.jpg,"Flyer text: Collections Deep Dive: Transcribing Cultural Heritage and Recordings from the Smithsonian Folklife Festival. Friday, July 30, 2021, 11 am - 12 pm ET. Register via Zoom."
4678,11279,3_1420416280121823237,https://pbs.twimg.com/media/E7ZVFMHX0AUCccb.jpg,"Two young kids sit in the grass, playing a game that looks similar to checkers with wooden circular pieces and a cloth board with a grid."
4679,11280,3_1420101704683442176,https://pbs.twimg.com/media/E7U2-fSVUAAGZSV.jpg,"Young kids sit cross-legged on the ground, holding their thumbs to their foreheads, fingers splayed, imitating a word in American Sign Language. A crowd watches behind them."
4680,11284,3_1419644939374321672,https://pbs.twimg.com/media/E7OXjP6WYAgnZSR.jpg,Black woman with locs and swirly designed shaved into one side of her head.
4681,11288,3_1418604353754107904,https://pbs.twimg.com/media/E6_lJMZWEAAzB5-.jpg,"A man carves a baseball bat on a wood lathe, a plexiglass shield protecting the crowd watching him work."
4682,11290,3_1417833000612552709,https://pbs.twimg.com/media/E60nmiBWYAUr2jT.jpg,"Outdoor mural that reads ""Libertad"" in neon-colored script, with the artist standing on a chair. "
4683,11293,3_1417466833670742018,https://pbs.twimg.com/media/E6vakz3XoAIQl7D.jpg,"Two people in yellow safety harnesses, standing in a cherry-picker lift, adjust a purple banner that reads 2016 Smithsonian Folklife Festival with the Smithsonian sunburst logo."
